
=== SHEET: HuggingFace ===
category,model_id,model_name,likes,downloads,private,pipeline_tag,library_name,created_at,tags,gated,disabled
Alibaba-NLP/gte-modernbert-base,model,1747292078,embedding,No,Gte Modernbert Base,Alibaba Nlp,https://huggingface.co/api/models/Alibaba-NLP/gte-modernbert-base,8192,,[PAD],[PAD],[PAD],,0.08,0.08,,
mixedbread-ai/Mxbai-Rerank-Large-V2,model,1747942382,rerank,No,Mxbai Rerank Large V2,Mixedbread AI,https://huggingface.co/api/models/mixedbread-ai/mxbai-rerank-large-v2,32768,"{%- if tools %}
    {{- '<|im_start|>system\n' }}
    {%- if messages[0]['role'] == 'system' %}
        {{- messages[0]['content'] }}
    {%- else %}
        {{- 'You are Qwen, created by Alibaba Cloud. You are a helpful assistant.' }}
    {%- endif %}
    {{- ""\n\n# Tools\n\nYou may call one or more functions to assist with the user query.\n\nYou are provided with function signatures within <tools></tools> XML tags:\n<tools>"" }}
    {%- for tool in tools %}
        {{- ""\n"" }}
        {{- tool | tojson }}
    {%- endfor %}
    {{- ""\n</tools>\n\nFor each function call, return a json object with function name and arguments within <tool_call></tool_call> XML tags:\n<tool_call>\n{\""name\"": <function-name>, \""arguments\"": <args-json-object>}\n</tool_call><|im_end|>\n"" }}
{%- else %}
    {%- if messages[0]['role'] == 'system' %}
        {{- '<|im_start|>system\n' + messages[0]['content'] + '<|im_end|>\n' }}
    {%- else %}
        {{- '<|im_start|>system\nYou are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>\n' }}
    {%- endif %}
{%- endif %}
{%- for message in messages %}
    {%- if (message.role == ""user"") or (message.role == ""system"" and not loop.first) or (message.role == ""assistant"" and not message.tool_calls) %}
        {{- '<|im_start|>' + message.role + '\n' + message.content + '<|im_end|>' + '\n' }}
    {%- elif message.role == ""assistant"" %}
        {{- '<|im_start|>' + message.role }}
        {%- if message.content %}
            {{- '\n' + message.content }}
        {%- endif %}
        {%- for tool_call in message.tool_calls %}
            {%- if tool_call.function is defined %}
                {%- set tool_call = tool_call.function %}
            {%- endif %}
            {{- '\n<tool_call>\n{""name"": ""' }}
            {{- tool_call.name }}
            {{- '"", ""arguments"": ' }}
            {{- tool_call.arguments | tojson }}
            {{- '}\n</tool_call>' }}
        {%- endfor %}
        {{- '<|im_end|>\n' }}
    {%- elif message.role == ""tool"" %}
        {%- if (loop.index0 == 0) or (messages[loop.index0 - 1].role != ""tool"") %}
            {{- '<|im_start|>user' }}
        {%- endif %}
        {{- '\n<tool_response>\n' }}
        {{- message.content }}
        {{- '\n</tool_response>' }}
        {%- if loop.last or (messages[loop.index0 + 1].role != ""tool"") %}
            {{- '<|im_end|>\n' }}
        {%- endif %}
    {%- endif %}
{%- endfor %}
{%- if add_generation_prompt %}
    {{- '<|im_start|>assistant\n' }}
{%- endif %}
",<|im_end|>,<|endoftext|>,<|im_end|>,,0.1,0.1,,
nvidia/Llama-3.1-Nemotron-70B-Instruct-HF,model,1731110984,chat,No,Llama 3.1 Nemotron 70B Instruct HF,nvidia,https://huggingface.co/nvidia/Llama-3.1-Nemotron-70B-Instruct-HF,32768,"{{- bos_token }}
{%- if custom_tools is defined %}
    {%- set tools = custom_tools %}
{%- endif %}
{%- if not tools_in_user_message is defined %}
    {%- set tools_in_user_message = true %}
{%- endif %}
{%- if not date_string is defined %}
    {%- set date_string = ""26 Jul 2024"" %}
{%- endif %}
{%- if not tools is defined %}
    {%- set tools = none %}
{%- endif %}

{#- This block extracts the system message, so we can slot it into the right place. #}
{%- if messages[0]['role'] == 'system' %}
    {%- set system_message = messages[0]['content']|trim %}
    {%- set messages = messages[1:] %}
{%- else %}
    {%- set system_message = """" %}
{%- endif %}

{#- System message + builtin tools #}
{{- ""<|start_header_id|>system<|end_header_id|>\n\n"" }}
{%- if builtin_tools is defined or tools is not none %}
    {{- ""Environment: ipython\n"" }}
{%- endif %}
{%- if builtin_tools is defined %}
    {{- ""Tools: "" + builtin_tools | reject('equalto', 'code_interpreter') | join("", "") + ""\n\n""}}
{%- endif %}

{%- if tools is not none and not tools_in_user_message %}
    {{- ""You have access to the following functions. To call a function, please respond with JSON for a function call."" }}
    {{- 'Respond in the format {""name"": function name, ""parameters"": dictionary of argument name and its value}.' }}
    {{- ""Do not use variables.\n\n"" }}
    {%- for t in tools %}
        {{- t | tojson(indent=4) }}
        {{- ""\n\n"" }}
    {%- endfor %}
{%- endif %}
{{- system_message }}
{{- ""<|eot_id|>"" }}

{#- Custom tools are passed in a user message with some extra guidance #}
{%- if tools_in_user_message and not tools is none %}
    {#- Extract the first user message so we can plug it in here #}
    {%- if messages | length != 0 %}
        {%- set first_user_message = messages[0]['content']|trim %}
        {%- set messages = messages[1:] %}
    {%- else %}
        {{- raise_exception(""Cannot put tools in the first user message when there's no first user message!"") }}
{%- endif %}
    {{- '<|start_header_id|>user<|end_header_id|>\n\n' -}}
    {{- ""Given the following functions, please respond with a JSON for a function call "" }}
    {{- ""with its proper arguments that best answers the given prompt.\n\n"" }}
    {{- 'Respond in the format {""name"": function name, ""parameters"": dictionary of argument name and its value}.' }}
    {{- ""Do not use variables.\n\n"" }}
    {%- for t in tools %}
        {{- t | tojson(indent=4) }}
        {{- ""\n\n"" }}
    {%- endfor %}
    {{- first_user_message + ""<|eot_id|>""}}
{%- endif %}

{%- for message in messages %}
    {%- if not (message.role == 'ipython' or message.role == 'tool' or 'tool_calls' in message) %}
        {{- '<|start_header_id|>' + message['role'] + '<|end_header_id|>\n\n'+ message['content'] | trim + '<|eot_id|>' }}
    {%- elif 'tool_calls' in message %}
        {%- if not message.tool_calls|length == 1 %}
            {{- raise_exception(""This model only supports single tool-calls at once!"") }}
        {%- endif %}
        {%- set tool_call = message.tool_calls[0].function %}
        {%- if builtin_tools is defined and tool_call.name in builtin_tools %}
            {{- '<|start_header_id|>assistant<|end_header_id|>\n\n' -}}
            {{- ""<|python_tag|>"" + tool_call.name + "".call("" }}
            {%- for arg_name, arg_val in tool_call.arguments | items %}
                {{- arg_name + '=""' + arg_val + '""' }}
                {%- if not loop.last %}
                    {{- "", "" }}
                {%- endif %}
                {%- endfor %}
            {{- "")"" }}
        {%- else  %}
            {{- '<|start_header_id|>assistant<|end_header_id|>\n\n' -}}
            {{- '{""name"": ""' + tool_call.name + '"", ' }}
            {{- '""parameters"": ' }}
            {{- tool_call.arguments | tojson }}
            {{- ""}"" }}
        {%- endif %}
        {%- if builtin_tools is defined %}
            {#- This means we're in ipython mode #}
            {{- ""<|eom_id|>"" }}
        {%- else %}
            {{- ""<|eot_id|>"" }}
        {%- endif %}
    {%- elif message.role == ""tool"" or message.role == ""ipython"" %}
        {{- ""<|start_header_id|>ipython<|end_header_id|>\n\n"" }}
        {%- if message.content is mapping or message.content is iterable %}
            {{- message.content | tojson }}
        {%- else %}
            {{- message.content }}
        {%- endif %}
        {{- ""<|eot_id|>"" }}
    {%- endif %}
{%- endfor %}
{%- if add_generation_prompt %}
    {{- '<|start_header_id|>assistant<|end_header_id|>\n\n' }}
{%- endif %}
",<|eot_id|>; <|eom_id|>,<|begin_of_text|>,<|eot_id|>,,0.88,0.88,,
deepseek-ai/DeepSeek-V3,model,1735450433,chat,No,DeepSeek V3-0324,DeepSeek,https://huggingface.co/deepseek-ai/DeepSeek-V3,131072,"{% if not add_generation_prompt is defined %}{% set add_generation_prompt = false %}{% endif %}{% set is_first = false %}{% set is_tool = false %}{% set is_output_first = true %}{% set system_prompt='' %}{% set is_first_sp = true %}{%- for message in messages %}{%- if message['role'] == 'system' %}{%- if is_first_sp %}{% set system_prompt = system_prompt + message['content'] %}{% set is_first_sp = false %}{%- else %}{% set system_prompt = system_prompt + '

' + message['content'] %}{%- endif %}{%- endif %}{%- endfor %}{% if tools %}{% set system_prompt = system_prompt + '

You may call one or more functions to assist with the user query.

You are provided with function signatures within <tools></tools> XML tags:
<tools>' + (tools | tojson) + '
</tools>

For each function call, return a json object with function name and arguments within <tool_call></tool_call> XML tags:
<tool_call>
{""name"": <function-name>, ""arguments"": <args-json-object>}
</tool_call>
' %}{% endif %}{{bos_token}}{{system_prompt}}{%- for message in messages %}{%- if message['role'] == 'user' %}{%- set is_tool = false -%}{{'<｜User｜>' + message['content']}}{%- endif %}{%- if message['role'] == 'assistant' and message['content'] is none %}{%- set is_tool = false -%}{%- for tool in message['tool_calls']%}{%- if not is_first %}{{'<｜Assistant｜><｜tool▁calls▁begin｜><｜tool▁call▁begin｜>' + tool['type'] + '<｜tool▁sep｜>' + tool['function']['name'] + '
' + '```json' + '
' + tool['function']['arguments'] + '
' + '```' + '<｜tool▁call▁end｜>'}}{%- set is_first = true -%}{%- else %}{{'
' + '<｜tool▁call▁begin｜>' + tool['type'] + '<｜tool▁sep｜>' + tool['function']['name'] + '
' + '```json' + '
' + tool['function']['arguments'] + '
' + '```' + '<｜tool▁call▁end｜>'}}{{'<｜tool▁calls▁end｜><｜end▁of▁sentence｜>'}}{%- endif %}{%- endfor %}{%- endif %}{%- if message['role'] == 'assistant' and message['content'] is not none %}{%- if is_tool %}{{'<｜tool▁outputs▁end｜>' + message['content'] + '<｜end▁of▁sentence｜>'}}{%- set is_tool = false -%}{%- else %}{{'<｜Assistant｜>' + message['content'] + '<｜end▁of▁sentence｜>'}}{%- endif %}{%- endif %}{%- if message['role'] == 'tool' %}{%- set is_tool = true -%}{%- if is_output_first %}{{'<｜tool▁outputs▁begin｜><｜tool▁output▁begin｜>' + message['content'] + '<｜tool▁output▁end｜>'}}{%- set is_output_first = false %}{%- else %}{{'
<｜tool▁output▁begin｜>' + message['content'] + '<｜tool▁output▁end｜>'}}{%- endif %}{%- endif %}{%- endfor -%}{% if is_tool %}{{'<｜tool▁outputs▁end｜>'}}{% endif %}{% if add_generation_prompt and not is_tool %}{{'<｜Assistant｜>'}}{% endif %}",<｜end▁of▁sentence｜>,<｜begin▁of▁sentence｜>,<｜end▁of▁sentence｜>,,1.25,1.25,,
black-forest-labs/FLUX.1-schnell-Free,model,,image,No,FLUX.1 [schnell] Free,Black Forest Labs,https://huggingface.co/black-forest-labs/FLUX.1-schnell,,,,,,,,,,
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model,1753233591,chat,No,Qwen3 Coder 480B A35B Instruct Fp8,Qwen,https://huggingface.co/api/models/Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,262144,,<|im_end|>,<|endoftext|>,<|im_end|>,,2,2,,
black-forest-labs/FLUX.1-kontext-pro,model,,image,No,FLUX.1 Kontext [pro],Black Forest Labs,,,,,,,,,,,
Virtue-AI/VirtueGuard-Text-Lite,model,1753221263,moderation,No,Virtueguard Text Lite,Virtue AI,https://huggingface.co/api/models/VirtueAIxTogether/VirtueGuard-Text-Lite,32768,"{%- if messages | length == 1 -%}
    {{- messages[0].get('content', '') -}}
{%- else -%}
    {%- for message in messages -%}
        {%- set role = message.get('role', '') | lower -%}
        {%- set content = message.get('content', '') -%}
        {%- if role == 'user' -%}
            {{- 'User: ' + content + '\n' -}}
        {%- elif role == 'assistant' -%}
            {{- 'Assistant: ' + content + '\n' -}}
        {%- elif role == 'system' -%}
            {{- 'System: ' + content + '\n' -}}
        {%- endif -%}
    {%- endfor -%}
{%- endif -%}",<|im_end|>,,<|im_end|>,,0.2,0.2,,
meta-llama/Llama-3.2-90B-Vision-Instruct-Turbo,model,1727227657,chat,No,Meta Llama 3.2 90B Vision Instruct Turbo,Meta,https://huggingface.co/meta-llama/Llama-3.2-90B-Vision-Instruct,131072,"{% for message in messages %}
